txn_id,user_id,merchant_id,transaction_amount,transaction_status,utr_number,is_missing_utr,timestamp,has_valid_timestamp
TXN00015235,USR51140,MCH8024,2597.55,SUCCESS,UTR1451567720,False,,False
TXN00015236,USR36545,MCH9439,11450.76,SUCCESS,UTR8669465147,False,2026-03-25 03:12:44,True
TXN00015237,USR87771,MCH5967,9401.11,SUCCESS,UTR7206382142,False,,False
TXN00015238,USR78790,MCH8656,14445.67,SUCCESS,UTR2858521782,False,,False
TXN00015239,USR20144,MCH1657,10972.08,SUCCESS,UTR7135852397,False,,False
TXN00015240,USR81387,MCH9186,443.47,SUCCESS,UTR0606742566,False,2026-01-13 17:01:14,True
TXN00015241,USR80882,MCH3503,24850.0,SUCCESS,UTR4945583527,False,2026-02-01 09:37:11,True
TXN00015242,USR91830,MCH7368,13593.07,SUCCESS,UTR6289146350,False,2026-03-15 00:54:28,True
TXN00015243,USR99848,MCH1701,11846.03,SUCCESS,UTR5439371439,False,,False
TXN00015244,USR15215,MCH3624,23865.89,SUCCESS,,True,,False
TXN00015245,USR69301,MCH8603,3904.95,SUCCESS,UTR6530591017,False,,False
TXN00015246,USR37542,MCH6152,4739.05,SUCCESS,UTR3044780026,False,2026-03-20 03:57:11,True
TXN00015247,USR70656,MCH8809,20202.29,SUCCESS,UTR8033847582,False,2026-01-06 06:06:59,True
TXN00015248,USR77395,MCH9294,6528.17,SUCCESS,UTR5156624277,False,2026-03-24 12:12:00,True
TXN00015249,USR18691,MCH7856,19982.69,SUCCESS,UTR5471158093,False,,False
TXN00015250,USR56234,MCH7989,6795.62,SUCCESS,UTR8439826433,False,2026-01-30 12:32:37,True
TXN00015251,USR86439,MCH4318,839.36,FAILED,UTR0648431808,False,,False
TXN00015252,USR18493,MCH7771,12930.2,SUCCESS,,True,,False
TXN00015253,USR51996,MCH9248,4925.19,SUCCESS,UTR9873038814,False,2026-01-16 21:26:08,True
TXN00015254,USR74764,MCH1474,18948.58,SUCCESS,UTR2689768217,False,2026-02-26 00:52:27,True
TXN00015255,USR88974,MCH6847,16034.0,SUCCESS,UTR1601649127,False,,False
TXN00015256,USR17612,MCH4361,23090.83,SUCCESS,UTR3783928289,False,2026-02-12 21:39:49,True
TXN00015257,USR83115,MCH8954,16513.06,SUCCESS,UTR1844816531,False,2026-03-09 13:41:38,True
TXN00015258,USR86156,MCH4170,4527.59,SUCCESS,UTR0479529492,False,,False
TXN00015259,USR49649,MCH9682,,SUCCESS,UTR8196104797,False,2026-01-29 06:16:09,True
TXN00015260,USR58443,MCH1948,16047.01,SUCCESS,UTR8455788680,False,,False
TXN00015261,USR76837,MCH9615,16727.1,PENDING,UTR7386593735,False,2026-01-15 01:27:42,True
TXN00015262,USR89760,MCH3412,20808.25,SUCCESS,UTR2920364138,False,,False
TXN00015263,USR92206,MCH4297,14349.86,SUCCESS,UTR9292764335,False,,False
TXN00015264,USR61197,MCH4111,11655.43,SUCCESS,UTR9702806040,False,2026-03-20 02:17:27,True
TXN00015265,USR31973,MCH1707,15919.66,SUCCESS,UTR9784474688,False,,False
TXN00015266,USR63082,MCH8543,7455.96,SUCCESS,UTR5584722660,False,,False
TXN00015267,USR82080,MCH1484,4573.1,PENDING,UTR9115959787,False,2026-03-13 09:25:01,True
TXN00015268,USR37537,MCH2529,,SUCCESS,UTR2156306353,False,,False
TXN00015269,USR76260,MCH9880,5853.87,SUCCESS,UTR3248174666,False,2026-01-01 21:16:49,True
TXN00015270,USR44547,MCH3780,2007.08,SUCCESS,UTR4112588582,False,,False
TXN00015271,USR82154,MCH5826,,SUCCESS,UTR2934817291,False,2026-03-12 11:36:12,True
TXN00015272,USR77073,MCH8604,15212.0,SUCCESS,UTR2415116940,False,2026-03-25 02:57:13,True
TXN00015273,USR68103,MCH9191,9060.1,SUCCESS,UTR3174009003,False,2026-02-25 21:26:11,True
TXN00015274,USR63873,MCH1825,18810.25,SUCCESS,,True,,False
TXN00015275,USR36917,MCH8646,9385.66,SUCCESS,UTR6580932303,False,2026-03-07 20:35:42,True
TXN00015276,USR78829,MCH6929,12155.23,SUCCESS,UTR5599048610,False,2026-03-18 06:20:45,True
TXN00015277,USR12995,MCH2626,10183.05,SUCCESS,UTR2026396769,False,2026-03-25 08:17:19,True
TXN00015278,USR30388,MCH9579,16267.86,FAILED,UTR7513098678,False,,False
TXN00015279,USR12214,MCH7490,,FAILED,UTR2087330798,False,,False
TXN00015280,USR99816,MCH3270,24095.0,SUCCESS,,True,,False
TXN00015281,USR72781,MCH2709,23404.31,SUCCESS,UTR5545411836,False,2026-03-07 23:13:19,True
TXN00015282,USR62244,MCH1052,21202.22,SUCCESS,UTR4111221867,False,2026-03-23 17:12:36,True
TXN00015283,USR20390,MCH9306,23008.0,SUCCESS,UTR7138608728,False,2026-01-17 07:59:16,True
TXN00015284,USR29783,MCH7783,11234.0,PENDING,UTR0917188162,False,,False
TXN00015285,USR41168,MCH4082,,UNKNOWN,UTR5498585777,False,,False
TXN00015286,USR87814,MCH7615,18554.89,SUCCESS,UTR3396284467,False,,False
TXN00015287,USR62317,MCH8543,17406.69,SUCCESS,UTR9840905622,False,2026-02-04 12:34:13,True
TXN00015288,USR99293,MCH9640,22268.06,SUCCESS,UTR8850667846,False,2026-02-16 00:12:37,True
TXN00015289,USR24257,MCH3848,14523.09,SUCCESS,UTR7107115380,False,2026-01-18 10:34:29,True
TXN00015290,USR33646,MCH9281,24947.0,SUCCESS,UTR1999536046,False,,False
TXN00015291,USR25009,MCH2114,8719.16,SUCCESS,UTR1398415321,False,2026-01-12 09:26:16,True
TXN00015292,USR92784,MCH7940,20826.61,SUCCESS,UTR0021186243,False,,False
TXN00015293,USR97543,MCH9920,17443.89,SUCCESS,,True,,False
TXN00015294,USR88987,MCH7344,17287.75,SUCCESS,UTR3119248148,False,2026-02-02 20:43:44,True
TXN00015295,USR13651,MCH1184,8152.63,UNKNOWN,UTR0614805318,False,2026-02-27 14:42:16,True
TXN00015296,USR92842,MCH1225,19642.19,SUCCESS,UTR7629827083,False,,False
TXN00015297,USR53743,MCH7199,22510.0,FAILED,UTR6644325704,False,,False
TXN00015298,USR21562,MCH7536,,FAILED,UTR7884908098,False,,False
TXN00015299,USR81720,MCH9260,,SUCCESS,UTR8680623402,False,2026-03-12 03:39:52,True
TXN00015300,USR81673,MCH9578,9809.45,SUCCESS,UTR2623611071,False,2026-02-09 05:22:27,True
TXN00015301,USR23076,MCH2037,,SUCCESS,UTR4027824881,False,2026-01-24 18:53:37,True
TXN00015302,USR30275,MCH3615,11976.03,SUCCESS,UTR9159570054,False,2026-01-04 07:12:32,True
TXN00015303,USR84327,MCH8968,5715.72,SUCCESS,UTR5563997237,False,2026-01-12 12:49:47,True
TXN00015304,USR94808,MCH1769,9552.62,UNKNOWN,UTR6578888163,False,,False
TXN00015305,USR80781,MCH6104,16349.42,SUCCESS,UTR6356783870,False,,False
TXN00015306,USR78549,MCH3677,,SUCCESS,UTR2867654540,False,2026-02-17 10:34:51,True
TXN00015307,USR94354,MCH7053,15094.01,PENDING,UTR7862809661,False,,False
TXN00015308,USR60720,MCH3815,23281.31,SUCCESS,UTR2906067570,False,2026-03-08 19:07:08,True
TXN00015309,USR95939,MCH9917,21260.57,SUCCESS,UTR2115841478,False,2026-02-27 21:08:34,True
TXN00015310,USR22883,MCH5362,1701.16,SUCCESS,UTR0912088306,False,,False
TXN00015311,USR76944,MCH7183,24834.81,SUCCESS,UTR1772224712,False,2026-03-05 09:07:37,True
TXN00015312,USR27539,MCH6284,17471.19,SUCCESS,UTR6004012531,False,2026-03-14 08:26:32,True
TXN00015313,USR13480,MCH9250,,SUCCESS,UTR2409472358,False,,False
TXN00015314,USR95046,MCH1380,320.0,SUCCESS,UTR6823860415,False,,False
TXN00015315,USR74022,MCH7918,4290.35,SUCCESS,UTR1881360007,False,,False
TXN00015316,USR10923,MCH9944,20956.02,SUCCESS,,True,2026-03-19 05:14:31,True
TXN00015317,USR62663,MCH2230,551.0,SUCCESS,UTR7831111523,False,2026-03-07 02:55:40,True
TXN00015318,USR60859,MCH8366,5836.35,SUCCESS,UTR4090596692,False,,False
TXN00015319,USR88117,MCH3198,18935.0,SUCCESS,UTR5973122475,False,2026-01-09 16:48:32,True
TXN00015320,USR14803,MCH3568,14656.9,SUCCESS,UTR7005616681,False,,False
TXN00015321,USR25521,MCH5677,19570.57,SUCCESS,UTR5847793928,False,2026-02-15 00:26:17,True
TXN00015322,USR16170,MCH2652,18656.3,SUCCESS,UTR0490305738,False,2026-03-25 23:21:11,True
TXN00015323,USR69596,MCH8476,1274.53,SUCCESS,UTR3829346119,False,2026-03-21 10:31:58,True
TXN00015324,USR86826,MCH8255,22313.86,PENDING,UTR8476537499,False,2026-03-05 03:20:03,True
TXN00015325,USR27295,MCH1137,5683.53,SUCCESS,UTR1460118104,False,2026-02-07 02:21:34,True
TXN00015326,USR38763,MCH4554,13839.28,SUCCESS,UTR3976295743,False,2026-01-27 17:17:59,True
TXN00015327,USR73051,MCH3020,,SUCCESS,UTR0261377643,False,2026-03-03 09:26:37,True
TXN00015328,USR29232,MCH1676,4224.02,FAILED,UTR4657010118,False,,False
TXN00015329,USR87264,MCH2020,24406.02,SUCCESS,,True,,False
TXN00015330,USR82723,MCH9702,12209.02,SUCCESS,UTR9932796082,False,,False
TXN00015331,USR28871,MCH4475,1450.49,SUCCESS,UTR5634994681,False,,False
TXN00015332,USR60806,MCH5331,23432.0,SUCCESS,UTR5693082242,False,,False
TXN00015333,USR82519,MCH1071,14660.83,SUCCESS,UTR7533695087,False,,False
TXN00015334,USR89520,MCH9946,17482.84,FAILED,UTR3512208111,False,2026-01-09 00:33:29,True
TXN00015335,USR40273,MCH6664,13134.14,SUCCESS,UTR7640927762,False,2026-01-12 20:24:02,True
TXN00015336,USR39347,MCH5234,20870.1,SUCCESS,UTR4214901213,False,,False
TXN00015337,USR46031,MCH5217,838.01,SUCCESS,UTR7683375197,False,2026-03-04 06:35:31,True
TXN00015338,USR77027,MCH9695,18233.71,SUCCESS,UTR2689975370,False,2026-03-06 22:23:55,True
TXN00015339,USR96868,MCH8471,11746.51,SUCCESS,UTR0491798090,False,,False
TXN00015340,USR67233,MCH1729,1924.32,SUCCESS,UTR0267742863,False,2026-02-19 11:48:00,True
TXN00015341,USR96684,MCH5451,17650.61,SUCCESS,UTR8089080306,False,2026-01-22 20:08:11,True
TXN00015342,USR49818,MCH9748,9847.65,PENDING,UTR5700982147,False,,False
TXN00015343,USR89622,MCH5041,6823.97,SUCCESS,UTR3113148195,False,,False
TXN00015344,USR69522,MCH4152,94.44,SUCCESS,UTR3352445844,False,2026-02-25 15:08:40,True
TXN00015345,USR16058,MCH5177,17998.56,SUCCESS,UTR1773332463,False,,False
TXN00015346,USR41799,MCH7823,20846.89,SUCCESS,UTR0014492915,False,,False
TXN00015347,USR51442,MCH6215,9882.06,SUCCESS,UTR9243406242,False,2026-01-27 13:49:30,True
TXN00015348,USR15798,MCH9834,14109.81,SUCCESS,UTR1076049656,False,2026-03-09 08:29:54,True
TXN00015349,USR65145,MCH7179,5699.89,SUCCESS,UTR2100214651,False,,False
TXN00015350,USR74334,MCH8501,15558.72,SUCCESS,UTR3194913878,False,,False
TXN00015351,USR52978,MCH3219,313.32,SUCCESS,UTR7408516790,False,,False
TXN00015352,USR70324,MCH7338,12221.21,SUCCESS,UTR6604626955,False,2026-02-27 13:30:29,True
TXN00015353,USR76982,MCH1981,16109.0,SUCCESS,UTR1943618396,False,2026-01-18 13:59:08,True
TXN00015354,USR90502,MCH3994,22955.61,SUCCESS,UTR2787061491,False,2026-02-07 06:41:28,True
TXN00015355,USR64233,MCH2637,9539.58,FAILED,UTR9158286666,False,,False
TXN00015356,USR77969,MCH4547,19132.1,SUCCESS,UTR4742709300,False,2026-03-04 14:01:08,True
TXN00015357,USR39528,MCH2150,,SUCCESS,UTR1884500261,False,2026-03-10 05:29:45,True
TXN00015358,USR35035,MCH9263,23176.03,UNKNOWN,UTR0550025187,False,2026-02-12 02:29:34,True
TXN00015359,USR54344,MCH1484,9965.0,SUCCESS,UTR0279752722,False,,False
TXN00015360,USR56440,MCH7919,7984.19,SUCCESS,UTR1299155515,False,,False
TXN00015361,USR68470,MCH7922,22179.68,SUCCESS,UTR1057610650,False,,False
TXN00015362,USR11739,MCH7799,1240.62,UNKNOWN,,True,2026-01-10 15:42:53,True
TXN00015363,USR73810,MCH5876,3418.27,SUCCESS,UTR3184244436,False,2026-02-01 13:50:18,True
TXN00015364,USR67967,MCH1919,2069.0,SUCCESS,UTR8213489903,False,2026-01-07 03:57:42,True
TXN00015365,USR40949,MCH6245,21079.32,SUCCESS,UTR3693533212,False,,False
TXN00015366,USR23311,MCH8807,275.08,SUCCESS,UTR0533147212,False,2026-03-30 05:50:42,True
TXN00015367,USR32388,MCH5975,21542.81,SUCCESS,UTR0276972817,False,,False
TXN00015368,USR96271,MCH4646,11287.0,SUCCESS,UTR3448957670,False,2026-03-19 05:00:29,True
TXN00015369,USR38576,MCH1398,111.0,SUCCESS,UTR2022506458,False,,False
TXN00015370,USR23126,MCH9703,10047.11,FAILED,UTR2998979567,False,2026-01-18 22:49:28,True
TXN00015371,USR52323,MCH9170,4678.15,SUCCESS,UTR6370407076,False,2026-02-09 08:29:18,True
TXN00015372,USR53158,MCH1141,15613.77,SUCCESS,UTR2537234765,False,,False
TXN00015373,USR54599,MCH4467,16987.18,SUCCESS,UTR9067478505,False,2026-03-10 00:50:49,True
TXN00015374,USR92853,MCH8293,12193.31,SUCCESS,UTR2313031744,False,,False
TXN00015375,USR15597,MCH9585,1022.58,SUCCESS,UTR2869917620,False,,False
TXN00015376,USR99305,MCH3834,16406.66,UNKNOWN,UTR0414870353,False,2026-02-23 23:42:50,True
TXN00015377,USR51719,MCH6479,21052.55,SUCCESS,UTR5287648377,False,,False
TXN00015378,USR67668,MCH4951,18010.9,SUCCESS,UTR4205970995,False,2026-02-22 01:56:30,True
TXN00015379,USR98620,MCH8189,20750.65,PENDING,UTR7849041688,False,,False
TXN00015380,USR14290,MCH2751,5020.73,SUCCESS,UTR5549475945,False,2026-03-20 20:33:16,True
TXN00015381,USR56855,MCH3076,22223.31,UNKNOWN,UTR5517294453,False,2026-02-21 11:11:37,True
TXN00015382,USR26643,MCH7852,8061.61,FAILED,UTR6645729014,False,,False
TXN00015383,USR94372,MCH9616,344.99,SUCCESS,UTR9826955602,False,2026-01-07 04:58:17,True
TXN00015384,USR22270,MCH9642,21086.36,SUCCESS,UTR5826852290,False,2026-02-20 09:07:38,True
TXN00015385,USR78786,MCH9134,23546.11,PENDING,UTR0960877698,False,2026-03-23 06:41:12,True
TXN00015386,USR72710,MCH1378,16392.4,SUCCESS,UTR9617811486,False,,False
TXN00015387,USR90985,MCH5707,5793.6,SUCCESS,UTR0210514816,False,2026-02-22 07:55:06,True
TXN00015388,USR89102,MCH2315,6301.09,SUCCESS,UTR3759792163,False,2026-03-11 07:09:21,True
TXN00015389,USR98539,MCH6466,11670.16,SUCCESS,UTR3420944692,False,2026-03-21 12:00:23,True
TXN00015390,USR39182,MCH6243,22446.8,SUCCESS,UTR9929078626,False,2026-03-18 16:59:28,True
TXN00015391,USR77708,MCH8972,3748.45,FAILED,,True,,False
TXN00015392,USR45893,MCH9855,20651.08,FAILED,UTR8983797959,False,2026-01-13 01:08:56,True
TXN00015393,USR46720,MCH2612,7289.66,UNKNOWN,UTR6127319632,False,2026-03-15 03:48:05,True
TXN00015394,USR44525,MCH4849,20216.57,SUCCESS,UTR3520913999,False,2026-03-15 02:35:22,True
TXN00015395,USR15860,MCH8202,,SUCCESS,UTR7039239094,False,2026-01-21 03:25:32,True
TXN00015396,USR50786,MCH4281,10693.07,SUCCESS,UTR5606218491,False,,False
TXN00015397,USR58187,MCH2275,9132.62,SUCCESS,UTR0727063689,False,2026-03-29 03:33:53,True
TXN00015398,USR76728,MCH5648,20057.51,SUCCESS,UTR5743748665,False,,False
TXN00015399,USR80437,MCH3737,13241.78,SUCCESS,UTR8000666999,False,2026-01-18 12:58:40,True
TXN00015400,USR37425,MCH2956,17114.38,FAILED,UTR0529581173,False,,False
TXN00015401,USR23719,MCH8831,15574.5,SUCCESS,UTR4183990959,False,,False
TXN00015402,USR20007,MCH6541,3830.69,SUCCESS,UTR2568213106,False,,False
TXN00015403,USR50811,MCH7352,21121.31,SUCCESS,,True,,False
TXN00015404,USR18374,MCH3253,4902.42,SUCCESS,UTR8444771879,False,2026-01-01 12:24:20,True
TXN00015405,USR50444,MCH5425,23307.73,SUCCESS,UTR6039065767,False,2026-02-23 20:35:43,True
TXN00015406,USR73359,MCH8872,6271.78,SUCCESS,UTR7357282268,False,,False
TXN00015407,USR16737,MCH5514,18349.69,SUCCESS,UTR9348726171,False,,False
TXN00015408,USR95380,MCH5129,7124.0,FAILED,UTR8535352987,False,,False
TXN00015409,USR23422,MCH5034,7951.46,SUCCESS,UTR0900827429,False,2026-01-12 22:42:58,True
TXN00015410,USR29973,MCH4217,7756.95,SUCCESS,UTR1654816991,False,2026-01-04 19:12:36,True
TXN00015411,USR39729,MCH2822,18699.83,SUCCESS,UTR0789544006,False,,False
TXN00015412,USR94957,MCH9139,13925.0,SUCCESS,UTR0328227949,False,2026-02-25 20:02:09,True
TXN00015413,USR52297,MCH9923,22074.98,SUCCESS,UTR4700926623,False,,False
TXN00015414,USR16451,MCH3605,7691.24,SUCCESS,UTR0897272593,False,2026-03-05 08:45:45,True
TXN00015415,USR36011,MCH8365,17302.89,SUCCESS,UTR0675843883,False,,False
TXN00015416,USR62506,MCH4703,18826.19,SUCCESS,UTR7388127386,False,,False
TXN00015417,USR80222,MCH1639,3795.54,SUCCESS,UTR9960647070,False,,False
TXN00015418,USR68191,MCH6764,10020.73,SUCCESS,UTR5621512454,False,2026-01-25 22:17:43,True
TXN00015419,USR24920,MCH8824,12075.61,SUCCESS,UTR9029817737,False,,False
TXN00015420,USR52506,MCH7692,8898.63,SUCCESS,UTR3826726233,False,2026-03-15 02:46:38,True
TXN00015421,USR92285,MCH8122,8060.0,SUCCESS,UTR2504701411,False,2026-01-04 09:34:05,True
TXN00015422,USR61582,MCH3209,17163.63,SUCCESS,UTR5944800566,False,2026-01-09 05:09:22,True
TXN00015423,USR79968,MCH1524,5404.5,SUCCESS,UTR6003394866,False,2026-01-13 02:36:43,True
TXN00015424,USR88871,MCH9648,17737.67,SUCCESS,UTR9116334441,False,2026-02-19 03:24:39,True
TXN00015425,USR19784,MCH6061,23376.75,FAILED,UTR3263862664,False,2026-01-29 23:44:13,True
TXN00015426,USR14911,MCH1229,14134.29,SUCCESS,UTR3457185412,False,,False
TXN00015427,USR86386,MCH8217,15289.74,SUCCESS,UTR8355807985,False,2026-02-22 20:36:25,True
TXN00015428,USR93737,MCH9533,1732.63,SUCCESS,UTR4584067958,False,2026-01-17 15:51:51,True
TXN00015429,USR67397,MCH5493,21613.28,SUCCESS,UTR7400784030,False,2026-02-11 01:46:51,True
TXN00015430,USR69026,MCH7569,7143.34,SUCCESS,UTR9605402178,False,2026-03-05 21:37:20,True
TXN00015431,USR90990,MCH5146,15380.13,PENDING,UTR4565916666,False,,False
TXN00015432,USR68511,MCH1222,24478.01,SUCCESS,,True,,False
TXN00015433,USR80480,MCH2883,14891.61,FAILED,UTR3114500719,False,2026-01-30 04:26:55,True
TXN00015434,USR17004,MCH6440,18120.49,SUCCESS,UTR2828893225,False,2026-01-05 11:34:30,True
TXN00015435,USR28628,MCH8245,11138.54,SUCCESS,UTR4080988060,False,,False
TXN00015436,USR40424,MCH8356,13955.64,PENDING,UTR8647227686,False,2026-03-29 19:54:58,True
TXN00015437,USR93730,MCH5821,19942.01,SUCCESS,UTR0001073030,False,2026-03-18 00:03:37,True
TXN00015438,USR49656,MCH7656,884.62,SUCCESS,UTR5196695180,False,2026-01-29 11:39:50,True
TXN00015439,USR92255,MCH7327,17519.44,FAILED,UTR8421046457,False,,False
TXN00015440,USR44997,MCH3275,582.81,FAILED,UTR7277793585,False,,False
TXN00015441,USR56813,MCH2914,21559.01,SUCCESS,UTR3158781113,False,,False
TXN00015442,USR65882,MCH8959,3949.32,FAILED,UTR2018688311,False,2026-01-14 13:53:09,True
TXN00015443,USR77158,MCH9372,12862.0,SUCCESS,,True,2026-02-26 00:40:26,True
TXN00015444,USR48262,MCH6187,14932.8,SUCCESS,UTR5713845828,False,2026-02-17 14:48:52,True
TXN00015445,USR44524,MCH8003,11444.0,SUCCESS,,True,2026-03-09 11:42:13,True
TXN00015446,USR64003,MCH6618,,PENDING,UTR2755519751,False,,False
TXN00015447,USR72000,MCH3051,11700.68,SUCCESS,UTR4656412771,False,2026-02-20 17:54:02,True
TXN00015448,USR85301,MCH6178,7792.0,SUCCESS,UTR5908878710,False,,False
TXN00015449,USR48462,MCH6629,10958.68,SUCCESS,UTR9646845484,False,2026-02-04 04:29:32,True
TXN00015450,USR13242,MCH5926,8979.0,SUCCESS,UTR0743239727,False,,False
TXN00015451,USR40395,MCH3452,14159.46,SUCCESS,UTR8298186672,False,,False
TXN00015452,USR65477,MCH5310,5955.72,SUCCESS,UTR3972422747,False,,False
TXN00015453,USR66003,MCH6473,24716.53,SUCCESS,UTR7362983126,False,2026-01-21 08:57:41,True
TXN00015454,USR49080,MCH7912,12526.74,SUCCESS,UTR9645451495,False,2026-03-08 18:59:37,True
TXN00015455,USR12837,MCH7584,,SUCCESS,UTR3941177077,False,2026-01-10 14:42:28,True
TXN00015456,USR18702,MCH8445,11931.9,SUCCESS,UTR0483109730,False,2026-03-06 08:00:34,True
TXN00015457,USR66623,MCH3859,21661.71,SUCCESS,UTR2604892387,False,2026-03-21 14:11:12,True
TXN00015458,USR38564,MCH3927,554.95,SUCCESS,UTR8807325598,False,2026-01-05 08:14:29,True
TXN00015459,USR27657,MCH1898,16992.0,SUCCESS,UTR9931979583,False,2026-01-24 00:29:01,True
TXN00015460,USR90367,MCH8589,,SUCCESS,UTR8606609860,False,2026-01-04 13:35:46,True
TXN00015461,USR51851,MCH3654,4247.25,SUCCESS,UTR7546174576,False,2026-01-19 06:14:36,True
TXN00015462,USR72883,MCH3216,20438.74,SUCCESS,UTR2517461787,False,,False
TXN00015463,USR38656,MCH7881,9228.0,PENDING,UTR5156112298,False,2026-01-30 02:22:23,True
TXN00015464,USR75353,MCH8736,7352.11,SUCCESS,UTR6396908034,False,,False
TXN00015465,USR76326,MCH5445,20704.85,FAILED,UTR8480053757,False,2026-03-22 20:09:48,True
TXN00015466,USR96757,MCH1715,15966.74,SUCCESS,UTR6352348000,False,,False
TXN00015467,USR37303,MCH8101,22457.49,SUCCESS,,True,,False
TXN00015468,USR25600,MCH1384,15750.79,SUCCESS,UTR1280027546,False,,False
TXN00015469,USR56539,MCH2620,18523.03,SUCCESS,UTR4621917655,False,,False
TXN00015470,USR86322,MCH6151,20912.78,SUCCESS,UTR5362033286,False,2026-01-21 23:24:34,True
TXN00015471,USR75302,MCH5256,1378.0,SUCCESS,UTR3504647138,False,,False
TXN00015472,USR57979,MCH2707,19403.46,SUCCESS,UTR0034361065,False,2026-02-04 20:40:56,True
TXN00015473,USR69376,MCH4730,15346.52,SUCCESS,UTR1423291562,False,2026-01-27 22:22:43,True
TXN00015474,USR30993,MCH9466,,SUCCESS,UTR3224000866,False,2026-01-13 11:24:29,True
TXN00015475,USR88829,MCH3681,,SUCCESS,UTR9538677803,False,,False
TXN00015476,USR97734,MCH8180,2070.63,SUCCESS,UTR7101406999,False,2026-03-02 10:05:37,True
TXN00015477,USR29307,MCH4823,18401.0,SUCCESS,UTR0928909445,False,,False
TXN00015478,USR96841,MCH7670,13667.08,FAILED,UTR6364842442,False,2026-01-08 05:16:14,True
TXN00015479,USR67564,MCH9807,23839.8,SUCCESS,UTR6546678582,False,,False
TXN00015480,USR40608,MCH9611,4586.55,SUCCESS,UTR0428671096,False,2026-01-25 18:07:01,True
TXN00015481,USR23691,MCH4582,15154.78,SUCCESS,UTR1679263025,False,2026-01-26 07:24:55,True
TXN00015482,USR76721,MCH4876,5297.44,SUCCESS,UTR8877880411,False,2026-02-07 01:37:02,True
TXN00015483,USR61577,MCH3211,15355.48,SUCCESS,UTR5547492670,False,2026-03-05 02:04:16,True
TXN00015484,USR83342,MCH4324,18069.02,SUCCESS,UTR1977721547,False,,False
TXN00015485,USR37312,MCH9788,18060.39,SUCCESS,,True,,False
TXN00015486,USR14947,MCH9597,20378.7,FAILED,UTR7813123472,False,,False
TXN00015487,USR27918,MCH7394,8114.6,SUCCESS,UTR1927773994,False,2026-02-14 06:42:53,True
TXN00015488,USR84047,MCH3258,1941.02,SUCCESS,UTR0388190573,False,,False
TXN00015489,USR21629,MCH3541,8588.25,PENDING,UTR1925315708,False,,False
TXN00015490,USR53440,MCH6867,17181.19,SUCCESS,UTR6423463662,False,2026-03-07 16:25:08,True
TXN00015491,USR83296,MCH5143,12469.67,FAILED,UTR5008963230,False,2026-02-11 07:07:18,True
TXN00015492,USR58272,MCH7933,4775.0,SUCCESS,UTR4058746963,False,2026-03-09 10:20:17,True
TXN00015493,USR96755,MCH9208,13822.21,SUCCESS,UTR0541683045,False,,False
TXN00015494,USR49885,MCH7902,10191.82,SUCCESS,UTR4962226013,False,,False
TXN00015495,USR94218,MCH4059,9757.06,SUCCESS,UTR7167981233,False,2026-01-20 18:48:07,True
TXN00015496,USR31453,MCH7754,20245.75,FAILED,UTR7713592331,False,2026-01-07 20:24:43,True
TXN00015497,USR39723,MCH8057,10195.88,SUCCESS,UTR5850568133,False,,False
TXN00015498,USR39706,MCH2423,671.1,SUCCESS,UTR4678270822,False,,False
TXN00015499,USR32944,MCH1989,,SUCCESS,UTR3759326607,False,2026-01-27 03:44:48,True
TXN00015500,USR49332,MCH4713,21407.54,SUCCESS,UTR4556998687,False,2026-03-03 11:16:34,True
TXN00015501,USR21858,MCH6904,24015.0,SUCCESS,UTR3520801519,False,2026-03-09 15:40:06,True
TXN00015502,USR59271,MCH7577,17213.35,SUCCESS,UTR9663549788,False,,False
TXN00015503,USR58869,MCH7110,9115.56,PENDING,UTR6188780971,False,,False
TXN00015504,USR19040,MCH9146,,SUCCESS,UTR7961897865,False,,False
TXN00015505,USR82088,MCH5402,16573.45,SUCCESS,UTR9095926091,False,2026-02-06 03:09:15,True
TXN00015506,USR55476,MCH1848,,SUCCESS,UTR0649060470,False,,False
TXN00015507,USR92159,MCH6114,19148.65,SUCCESS,UTR4955763280,False,2026-03-05 19:39:43,True
TXN00015508,USR43330,MCH4289,9484.69,SUCCESS,UTR1772332266,False,,False
TXN00015509,USR80456,MCH9038,11972.77,SUCCESS,UTR0442240295,False,2026-03-21 15:55:21,True
TXN00015510,USR42432,MCH2297,4661.44,SUCCESS,UTR2356015799,False,,False
TXN00015511,USR86425,MCH6003,7307.43,SUCCESS,UTR3268118075,False,2026-02-28 17:37:23,True
TXN00015512,USR66735,MCH3636,19455.36,SUCCESS,,True,2026-01-16 22:14:53,True
TXN00015513,USR60995,MCH7724,22350.52,SUCCESS,UTR2416573920,False,,False
TXN00015514,USR13141,MCH3386,18114.27,SUCCESS,UTR6055169646,False,2026-03-21 18:23:30,True
TXN00015515,USR71153,MCH8881,11634.69,SUCCESS,UTR0249246573,False,2026-01-15 21:39:39,True
TXN00015516,USR37171,MCH4798,2171.87,SUCCESS,UTR0820029988,False,,False
TXN00015517,USR49307,MCH6990,1433.13,SUCCESS,UTR8110671857,False,,False
TXN00015518,USR48225,MCH1066,9364.4,FAILED,UTR1935033593,False,2026-02-12 02:25:28,True
TXN00015519,USR60371,MCH7533,11600.9,SUCCESS,UTR2598985771,False,2026-02-06 18:59:55,True
TXN00015520,USR71727,MCH1515,15231.92,SUCCESS,UTR8997371265,False,2026-01-03 12:22:27,True
