complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_category,resolution_status,bank_response_timestamp,resolution_sla_days,is_sla_violation,severity,channel
CBK0002090,TXN00008261,USR15888,MCH7075,,2026-03-03 15:25:42,4227.03,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,BRANCH
CBK0002091,TXN00006681,USR26140,MCH5655,,,946.45,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,IVR
CBK0002092,TXN00011140,USR70317,MCH3807,,,1790.94,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0002093,TXN00017223,USR95193,MCH2383,,,711.68,FRAUD_OR_ATO,CLOSED,,,False,LOW,CALL CENTER
CBK0002094,TXN00005575,USR62840,MCH8723,,,1946.37,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002095,TXN00004933,USR43455,MCH2566,,,4720.79,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,LOW,CHATBOT
CBK0002096,TXN00008557,USR89656,MCH4345,,,0.75,FRAUD_OR_ATO,REJECTED,,,False,HIGH,CHATBOT
CBK0002097,TXN65627,USR14083,MCH5177,,,3428.7,GENERAL_DISPUTE,REJECTED,,,False,HIGH,CHATBOT
CBK0002098,TXN00012193,USR22644,MCH5980,,,1913.11,FRAUD_OR_ATO,CLOSED,,,False,HIGH,CALL CENTER
CBK0002099,TXN00016911,USR94430,MCH5701,,2026-01-12 00:00:00,1895.66,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,EMAIL
CBK0002100,TXN00012645,USR65267,MCH1601,,,1273.59,GENERAL_DISPUTE,CLOSED,,,False,LOW,IVR
CBK0002101,TXN00010055,USR53903,MCH2065,2026-01-22 00:00:00,2026-01-28 00:51:01,3918.28,DUPLICATE_PROCESSING,REJECTED,,,False,MEDIUM,IVR
CBK0002102,TXN00013496,USR24429,MCH1159,2026-02-21 00:00:00,,3536.59,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,LOW,IVR
CBK0002103,TXN00005039,USR38720,MCH9523,,2026-01-24 18:26:47,1582.19,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,IVR
CBK0002104,TXN00006293,USR48479,MCH8779,,,2214.27,DUPLICATE_PROCESSING,REJECTED,,,False,LOW,BRANCH
CBK0002105,TXN00012640,USR96038,MCH7326,,,3800.84,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0002106,TXN00000751,USR78076,MCH4328,,,3107.33,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,APP
CBK0002107,TXN00013202,USR27107,MCH9715,,,0.13,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0002108,TXN00013246,USR62233,MCH8714,2026-02-12 00:00:00,,5800.55,DUPLICATE_PROCESSING,REJECTED,,,False,LOW,APP
CBK0002109,TXN00005274,USR70317,MCH7833,,,4290.41,AMOUNT_MISMATCH,RESOLVED,,,False,HIGH,CHATBOT
CBK0002110,TXN00019908,USR76321,MCH5838,2026-02-03 00:00:00,,0.15,FRAUD_OR_ATO,OPEN,,,False,LOW,CHATBOT
CBK0002111,TXN00019791,USR48202,MCH2383,,,0.38,AMOUNT_MISMATCH,CLOSED,,,False,LOW,CHATBOT
CBK0002112,TXN00002782,USR94403,MCH2757,2026-02-14 18:10:29,,3648.19,FRAUD_OR_ATO,IN_PROGRESS,2026-03-19 12:10:29,,False,HIGH,CALL CENTER
CBK0002113,TXN00002480,USR12658,MCH3815,,,5722.09,FRAUD_OR_ATO,REJECTED,2026-04-13 15:09:41,,False,HIGH,CHATBOT
CBK0002114,TXN00004014,USR25900,MCH4717,,,4940.23,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,2026-04-17 22:25:36,,False,HIGH,CHATBOT
CBK0002115,TXN00015780,USR98420,MCH7025,,2026-02-06 03:02:02,1404.29,GENERAL_DISPUTE,OPEN,,,False,MEDIUM,IVR
CBK0002116,TXN00018024,USR18423,MCH9655,,,,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-03-21 21:31:01,,False,MEDIUM,CHATBOT
CBK0002117,TXN00006808,USR74813,MCH2757,2026-02-25 00:00:00,2026-02-26 00:00:00,8430.86,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CALL CENTER
CBK0002118,TXN00008403,USR17197,MCH4473,,2026-01-17 11:54:07,0.11,FRAUD_OR_ATO,IN_PROGRESS,2026-01-29 11:54:07,12.0,False,MEDIUM,EMAIL
CBK0002119,TXN00005222,USR53942,MCH6399,2026-01-21 09:16:49,,1345.55,FRAUD_OR_ATO,REJECTED,,,False,LOW,IVR
CBK0002120,TXN00008067,USR62703,MCH7593,,2026-01-27 01:08:22,14279.05,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,CHATBOT
CBK0002121,TXN00013687,USR26337,MCH2065,,,506.18,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,HIGH,IVR
CBK0002122,TXN00015416,USR51198,MCH5655,2026-02-07 00:00:00,,4100.6,AMOUNT_MISMATCH,REJECTED,,,False,LOW,EMAIL
CBK0002123,TXN00015926,USR65059,MCH5703,,2026-03-12 14:21:21,0.85,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002124,TXN00002782,USR13215,MCH4702,,,0.83,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,HIGH,APP
CBK0002125,TXN00011157,USR38625,MCH3327,,,2138.06,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002126,TXN00010837,USR17697,MCH6219,,,3555.94,AMOUNT_MISMATCH,RESOLVED,,,False,LOW,CHATBOT
CBK0002127,TXN00007220,USR63182,MCH9060,,2026-01-08 00:00:00,4676.01,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,BRANCH
CBK0002128,TXN00007497,USR22535,MCH7048,,,5331.95,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,APP
CBK0002129,TXN00005777,USR99787,MCH8779,2026-03-05 00:00:00,,891.95,FRAUD_OR_ATO,OPEN,,,False,HIGH,CALL CENTER
CBK0002130,TXN00010659,USR82224,MCH4086,,2026-03-20 00:00:00,,DUPLICATE_PROCESSING,CLOSED,,,False,LOW,IVR
CBK0002131,TXN00005025,USR12936,MCH9937,,,1283.51,DUPLICATE_PROCESSING,RESOLVED,,,False,LOW,IVR
CBK0002132,TXN00011912,USR73010,MCH4590,,,2559.27,FRAUD_OR_ATO,CLOSED,,,False,LOW,CALL CENTER
CBK0002133,TXN00010760,USR68349,MCH2383,,2026-01-17 03:43:00,1471.98,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0002134,TXN00009374,USR27878,MCH5264,,,0.5,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002135,TXN00017607,USR62613,MCH1320,,,0.29,FRAUD_OR_ATO,OPEN,2026-03-21 09:52:20,,False,LOW,EMAIL
CBK0002136,TXN00005344,USR86525,MCH5753,,,0.14,FRAUD_OR_ATO,CLOSED,2026-04-04 09:48:11,,False,HIGH,CHATBOT
CBK0002137,TXN00008657,USR34250,MCH6955,,2026-03-03 03:32:50,4252.24,FRAUD_OR_ATO,OPEN,,,False,LOW,IVR
CBK0002138,TXN00000295,USR86497,MCH2786,,,731.69,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0002139,TXN00012172,USR85655,MCH2375,,2026-01-02 15:32:47,,FRAUD_OR_ATO,REJECTED,,,False,LOW,APP
CBK0002140,TXN00013237,USR59679,MCH1712,,,405.0,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,CALL CENTER
CBK0002141,TXN00009768,USR20378,MCH9291,,2026-03-30 17:28:30,0.23,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,APP
CBK0002142,TXN00001780,USR87262,MCH1774,,,2351.6,FRAUD_OR_ATO,OPEN,,,False,HIGH,CHATBOT
CBK0002143,TXN78938,USR24536,MCH9291,,,2889.21,AMOUNT_MISMATCH,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0002144,TXN00008909,USR70631,MCH6347,,,0.66,FRAUD_OR_ATO,RESOLVED,,,False,LOW,CALL CENTER
CBK0002145,TXN00013507,USR12300,MCH1320,,,384.66,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002146,TXN00004284,USR94012,MCH8613,,,3737.05,DUPLICATE_PROCESSING,REJECTED,,,False,MEDIUM,BRANCH
CBK0002147,TXN00010700,USR22862,MCH3741,,,393.01,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002148,TXN00006250,USR11419,MCH4680,,,836.39,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0002149,TXN00011510,USR30541,MCH6295,2026-01-13 00:00:00,2026-01-21 11:12:17,7271.24,GENERAL_DISPUTE,OPEN,,,False,LOW,IVR
CBK0002150,TXN00013524,USR74666,MCH8154,,,2142.84,FRAUD_OR_ATO,OPEN,,,False,LOW,IVR
CBK0002151,TXN00009818,USR97580,MCH2800,2026-01-16 07:14:35,,2614.31,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002152,TXN00005346,USR43944,MCH6429,,,3376.98,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,EMAIL
CBK0002153,TXN34179,USR47114,MCH8849,,,3258.82,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,CRITICAL,CALL CENTER
CBK0002154,TXN00019558,USR60770,MCH4307,,,1769.97,DUPLICATE_PROCESSING,RESOLVED,,,False,LOW,BRANCH
CBK0002155,TXN00016461,USR71348,MCH4824,2026-02-22 18:14:02,,734.05,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,IVR
CBK0002156,TXN00013206,USR11987,MCH6665,,,26477.69,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0002157,TXN00010666,USR74780,MCH6850,2026-02-07 00:00:00,,1349.33,DUPLICATE_PROCESSING,CLOSED,,,False,LOW,BRANCH
CBK0002158,TXN00015104,USR76750,MCH6228,,,2517.56,GENERAL_DISPUTE,REJECTED,,,False,LOW,BRANCH
CBK0002159,TXN00008446,USR75943,MCH5482,2026-03-08 00:00:00,,2807.75,FRAUD_OR_ATO,REJECTED,,,False,CRITICAL,EMAIL
CBK0002160,TXN00003789,USR91387,MCH3992,2026-03-09 00:00:00,,1061.09,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0002161,TXN00005572,USR72135,MCH4577,,,1181.23,FRAUD_OR_ATO,REJECTED,,,False,LOW,EMAIL
CBK0002162,TXN00001120,USR94046,MCH9160,,,8008.29,FRAUD_OR_ATO,REJECTED,,,False,LOW,CALL CENTER
CBK0002163,TXN00012741,USR47358,MCH2822,,,863.52,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002164,TXN00001135,USR53527,MCH5076,,2026-02-22 00:00:00,2731.02,FRAUD_OR_ATO,CLOSED,,,False,HIGH,CHATBOT
CBK0002165,TXN00011788,USR69706,MCH3368,,2026-01-07 00:00:00,4428.67,DUPLICATE_PROCESSING,REJECTED,,,False,LOW,IVR
CBK0002166,TXN00005750,USR64580,MCH5980,,,1459.51,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002167,TXN00008964,USR58972,MCH9155,,2026-01-22 00:00:00,1646.02,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0002168,TXN00002821,USR83150,MCH5655,,,4707.47,FRAUD_OR_ATO,RESOLVED,,,False,LOW,IVR
CBK0002169,TXN00011212,USR87637,MCH5655,,,,AMOUNT_MISMATCH,REJECTED,,,False,MEDIUM,BRANCH
CBK0002170,TXN00017055,USR56789,MCH5954,,,226.51,DUPLICATE_PROCESSING,REJECTED,,,False,HIGH,CHATBOT
CBK0002171,TXN00015034,USR73039,MCH1572,,,8134.61,DUPLICATE_PROCESSING,RESOLVED,,,False,HIGH,CALL CENTER
CBK0002172,TXN00011390,USR27533,MCH3479,,,681.66,FRAUD_OR_ATO,RESOLVED,,,False,HIGH,APP
CBK0002173,TXN00013107,USR82940,MCH2266,,,2242.79,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,EMAIL
CBK0002174,UNKNOWN_TXN,USR75213,MCH2779,,,484.07,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,BRANCH
CBK0002175,TXN00003542,USR95702,MCH6520,2026-03-18 00:00:00,,0.11,FRAUD_OR_ATO,CLOSED,2026-03-22 20:30:52,,False,LOW,CHATBOT
CBK0002176,UNKNOWN_TXN,USR69196,MCH8627,,,1168.54,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,EMAIL
CBK0002177,TXN00018087,USR50619,MCH1160,,,2152.04,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,CALL CENTER
CBK0002178,TXN00010512,USR39098,MCH1080,2026-01-19 00:00:00,2026-01-22 04:57:56,752.1,DUPLICATE_PROCESSING,OPEN,,,False,LOW,IVR
CBK0002179,TXN00002142,USR44124,MCH9291,,2026-01-18 00:00:00,13132.36,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,CHATBOT
CBK0002180,TXN00006743,USR42798,MCH5884,,,,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,CHATBOT
CBK0002181,TXN00014627,USR41247,MCH7342,,,4363.55,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002182,TXN00015499,USR22939,MCH5631,2026-03-11 06:34:26,,1792.1,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,IVR
CBK0002183,TXN00014087,USR46806,MCH4485,,,4901.36,DUPLICATE_PROCESSING,REJECTED,,,False,LOW,CALL CENTER
CBK0002184,TXN00015679,USR87165,MCH1864,,,0.22,DUPLICATE_PROCESSING,REJECTED,,,False,LOW,IVR
CBK0002185,TXN00001072,USR78593,MCH4473,,,893.6,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,CHATBOT
CBK0002186,TXN00003156,USR24528,MCH4024,,,1072.99,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,EMAIL
CBK0002187,TXN00007012,USR73010,MCH4473,2026-01-01 00:00:00,,0.11,GENERAL_DISPUTE,CLOSED,,,False,HIGH,APP
CBK0002188,TXN00011115,USR83988,MCH3113,,,3037.16,GENERAL_DISPUTE,IN_PROGRESS,2026-01-14 02:37:33,,False,LOW,CHATBOT
CBK0002189,TXN00001962,USR79577,MCH4590,,,,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,CALL CENTER
CBK0002190,TXN74121,USR68897,MCH4316,,,1678.99,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002191,TXN00005500,USR99576,MCH4473,,,1721.07,FRAUD_OR_ATO,CLOSED,,,False,HIGH,CALL CENTER
CBK0002192,TXN00002316,USR77746,MCH1674,2026-01-12 04:00:55,2026-01-14 00:00:00,20754.36,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,IVR
CBK0002193,TXN00017969,USR83235,MCH2137,,,0.25,GENERAL_DISPUTE,OPEN,,,False,MEDIUM,APP
CBK0002194,UNKNOWN_TXN,USR21052,MCH3797,,,,FRAUD_OR_ATO,OPEN,,,False,CRITICAL,APP
CBK0002195,TXN00004411,USR48054,MCH9844,,,0.39,AMOUNT_MISMATCH,OPEN,,,False,LOW,CHATBOT
CBK0002196,TXN00010149,USR88130,MCH8556,2026-02-28 00:00:00,2026-03-30 00:00:00,,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,EMAIL
CBK0002197,TXN00006372,USR66647,MCH5779,,,5763.76,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002198,TXN00018071,USR65483,MCH6689,,,3289.2,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,IVR
CBK0002199,TXN83913,USR69345,MCH1289,,2026-03-20 07:54:58,0.73,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0002200,TXN00017653,USR80376,MCH5600,,,4402.84,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,APP
CBK0002201,TXN00011553,USR33934,MCH1101,2026-02-07 13:14:25,,1996.81,FRAUD_OR_ATO,OPEN,2026-02-26 06:14:25,,False,LOW,APP
CBK0002202,TXN00001215,USR26403,MCH5655,,,5146.97,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,CHATBOT
CBK0002203,TXN00005966,USR98685,MCH9257,,2026-02-27 10:29:49,8500.66,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,EMAIL
CBK0002204,TXN00009040,USR97137,MCH3202,,2026-01-16 00:00:00,1600.6,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CALL CENTER
CBK0002205,TXN00013472,USR21566,MCH5972,,,0.43,DUPLICATE_PROCESSING,OPEN,2026-04-09 20:47:43,,False,LOW,IVR
CBK0002206,TXN00009768,USR52915,MCH7051,,,5082.98,FRAUD_OR_ATO,CLOSED,,,False,CRITICAL,EMAIL
CBK0002207,TXN00015126,USR62875,MCH2383,,2026-01-06 00:00:00,2119.11,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0002208,TXN00006710,USR27567,MCH1708,,,12811.39,DUPLICATE_PROCESSING,REJECTED,,,False,HIGH,IVR
CBK0002209,TXN00007219,USR48423,MCH2383,,,5143.78,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,CHATBOT
CBK0002210,TXN00005430,USR83180,MCH5840,,,1006.88,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002211,TXN00013107,USR37685,MCH8309,,,2345.09,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,IVR
CBK0002212,TXN00010395,USR73737,MCH1395,,,4273.42,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-04-13 06:55:35,,False,HIGH,CHATBOT
CBK0002213,TXN00009870,USR79046,MCH8457,,2026-02-17 00:00:00,0.12,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002214,UNKNOWN_TXN,USR72691,MCH3098,2026-02-03 00:00:00,,0.34,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,IVR
CBK0002215,TXN00007143,USR62254,MCH6359,,,2415.01,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0002216,TXN00007764,USR83977,MCH3026,2026-03-19 00:00:00,,6398.47,GENERAL_DISPUTE,OPEN,,,False,MEDIUM,CHATBOT
CBK0002217,TXN00017718,USR99570,MCH5980,,,1451.78,GENERAL_DISPUTE,REJECTED,,,False,LOW,BRANCH
CBK0002218,TXN00018418,USR35410,MCH7622,,2026-03-16 00:00:00,671.84,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0002219,TXN00005580,USR84190,MCH8763,2026-01-14 11:35:35,,3654.65,DUPLICATE_PROCESSING,RESOLVED,,,False,HIGH,BRANCH
CBK0002220,TXN00018020,USR89284,MCH2757,,2026-03-18 00:00:00,1238.72,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-04-10 01:36:14,23.0,True,LOW,CALL CENTER
CBK0002221,TXN00016939,USR56378,MCH2383,,,27330.78,GENERAL_DISPUTE,REJECTED,,,False,CRITICAL,IVR
CBK0002222,TXN00017740,USR92520,MCH5264,,,0.23,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-02-20 04:42:36,,False,MEDIUM,CHATBOT
CBK0002223,TXN00017647,USR58113,MCH3117,,,3677.06,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002224,TXN00008421,USR39089,MCH2822,,,964.56,FRAUD_OR_ATO,CLOSED,,,False,LOW,CALL CENTER
CBK0002225,TXN00011962,USR12961,MCH8953,2026-03-02 02:36:15,,6403.5,FRAUD_OR_ATO,CLOSED,,,False,LOW,IVR
CBK0002226,TXN00005923,USR15487,MCH2547,2026-01-26 00:00:00,,1759.97,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,EMAIL
CBK0002227,TXN97124,USR21632,MCH9291,,,1596.33,DUPLICATE_PROCESSING,RESOLVED,,,False,HIGH,APP
CBK0002228,TXN00018314,USR71704,MCH3815,,,1635.13,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0002229,TXN00017286,USR53259,MCH9564,,,497.0,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,EMAIL
CBK0002230,TXN00009287,USR50434,MCH1683,,,0.14,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002231,TXN00010167,USR37981,MCH7715,2026-03-08 00:00:00,,3121.8,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002232,TXN00009269,USR99886,MCH1941,2026-01-26 19:24:45,2026-01-29 17:24:45,385.53,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,CHATBOT
CBK0002233,TXN00010897,USR48881,MCH3815,,,5022.43,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-03-03 17:07:26,,False,HIGH,BRANCH
CBK0002234,TXN00016207,USR61715,MCH6850,,,0.14,FRAUD_OR_ATO,IN_PROGRESS,2026-01-29 15:38:41,,False,HIGH,BRANCH
CBK0002235,TXN00009348,USR81487,MCH6056,,,2309.36,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0002236,TXN00017102,USR93581,MCH7162,,2026-03-17 12:49:37,193.64,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,IVR
CBK0002237,TXN00001882,USR15350,MCH7351,,,2264.22,DUPLICATE_PROCESSING,CLOSED,2026-05-01 20:04:39,,False,MEDIUM,IVR
CBK0002238,TXN00002006,USR76792,MCH3459,,,637.05,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,EMAIL
CBK0002239,TXN00004673,USR82373,MCH4473,,,1272.25,GENERAL_DISPUTE,RESOLVED,2026-02-26 04:50:18,,False,LOW,CHATBOT
CBK0002240,TXN00000019,USR40246,MCH4062,,,377.11,GENERAL_DISPUTE,IN_PROGRESS,2026-03-08 01:49:15,,False,HIGH,CHATBOT
CBK0002241,TXN00009947,USR75572,MCH3262,,2026-01-03 00:00:00,,FRAUD_OR_ATO,OPEN,,,False,HIGH,BRANCH
CBK0002242,TXN84424,USR30262,MCH6806,2026-03-18 00:38:07,,1535.24,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,CALL CENTER
CBK0002243,TXN00019786,USR27947,MCH1674,2026-03-15 00:00:00,,1377.81,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,EMAIL
CBK0002244,UNKNOWN_TXN,USR64363,MCH2948,2026-01-03 00:00:00,2026-01-04 00:00:00,4378.8,DUPLICATE_PROCESSING,REJECTED,,,False,MEDIUM,CALL CENTER
CBK0002245,UNKNOWN_TXN,USR77262,MCH9007,,,0.28,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0002246,TXN00009997,USR96095,MCH6849,,,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,2026-04-14 12:51:03,,False,MEDIUM,CHATBOT
CBK0002247,TXN00013006,USR65627,MCH4411,2026-02-19 23:35:31,,1637.49,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,APP
CBK0002248,TXN00018611,USR80560,MCH1043,,,1143.89,DUPLICATE_PROCESSING,OPEN,,,False,MEDIUM,BRANCH
CBK0002249,TXN00005146,USR93984,MCH8154,,,725.45,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0002250,TXN00008645,USR60783,MCH8613,,,5443.5,FRAUD_OR_ATO,CLOSED,,,False,HIGH,CALL CENTER
CBK0002251,TXN00017472,USR79175,MCH4488,,2026-03-10 13:37:56,14012.62,GENERAL_DISPUTE,RESOLVED,,,False,CRITICAL,IVR
CBK0002252,TXN00018705,USR30837,MCH4857,,,325.69,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0002253,TXN00003501,USR85258,MCH4018,,,717.53,GENERAL_DISPUTE,RESOLVED,2026-02-13 15:42:37,,False,MEDIUM,CALL CENTER
CBK0002254,TXN00016982,USR48692,MCH4326,,2026-01-10 00:00:00,662.25,GENERAL_DISPUTE,OPEN,2026-01-27 22:58:49,17.0,True,MEDIUM,APP
CBK0002255,TXN00008016,USR72981,MCH7286,,,1364.41,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0002256,TXN00009782,USR19885,MCH8154,,2026-03-22 00:00:00,6347.69,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,IVR
CBK0002257,TXN41888,USR36095,MCH2102,,,3064.59,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,HIGH,BRANCH
CBK0002258,TXN00014019,USR41320,MCH3992,,,0.16,FRAUD_OR_ATO,RESOLVED,,,False,LOW,EMAIL
CBK0002259,TXN00013350,USR98061,MCH8037,,,1837.87,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-02-19 01:39:01,,False,MEDIUM,CHATBOT
CBK0002260,TXN00019490,USR34757,MCH1806,2026-01-04 16:21:04,,1314.21,FRAUD_OR_ATO,REJECTED,,,False,CRITICAL,IVR
CBK0002261,TXN00000527,USR82246,MCH6318,,,3784.42,DUPLICATE_PROCESSING,IN_PROGRESS,2026-01-29 03:15:21,,False,LOW,BRANCH
CBK0002262,TXN88490,USR30627,MCH2594,,,4274.13,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0002263,TXN00017565,USR25091,MCH2757,2026-03-25 00:00:00,,3265.92,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,APP
CBK0002264,TXN00001289,USR79175,MCH4181,,,201.03,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,BRANCH
CBK0002265,TXN00008431,USR11987,MCH5922,,,1831.96,AMOUNT_MISMATCH,REJECTED,,,False,MEDIUM,CHATBOT
CBK0002266,TXN00009068,USR70505,MCH8037,,,0.15,FRAUD_OR_ATO,RESOLVED,,,False,HIGH,IVR
CBK0002267,TXN00006416,USR70102,MCH2266,,,0.49,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,2026-03-13 05:44:47,,False,MEDIUM,CHATBOT
CBK0002268,TXN00008063,USR89588,MCH1457,,,2296.42,GENERAL_DISPUTE,OPEN,,,False,HIGH,BRANCH
CBK0002269,TXN00002609,USR70968,MCH6810,,,0.32,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0002270,TXN00000045,USR73010,MCH6294,,,1101.8,FRAUD_OR_ATO,CLOSED,2026-01-11 22:00:03,,False,MEDIUM,CALL CENTER
